max_players,max_playtime,min_age,min_players,min_playtime,name,playing_time,Year_of_Release,artist,category,designer,expansion,publisher,average_rating,users_rated,principal_category,secondary_category,other_category,WeightedAverage
10,10,7,2,10,UNO: Cars,10,2006,unknown,"Card Game,Children's Game,Movies / TV / Radio theme",Merle Robbins,no,Mattel,5.79225,71,Card Game,Children's Game,Movies / TV / Radio theme,6.301995510898465
20,30,12,3,30,30 Seconds,30,2002,(Uncredited),"Party Game,Real-time,Trivia",Calie Esterhuyse,yes,"999 Games,Calco Games,Woodland Games Limited",6.69549,246,Party Game,Real-time,Trivia,6.480268400433007
5,120,12,2,90,Hermagor,120,2006,Czarnè,"Economic,Medieval,Transportation",Emanuele Ornella,no,"Mind the Move,Quined White Goblin Games,Rio Grande Games,Tilsit",6.92051,1643,Economic,Medieval,Transportation,6.793088015269726
6,15,12,4,15,Tchin Tchin,15,2006,Olivier Fagnère,Card Game,Guillaume Blossier,yes,"Asmodee,Cocktail Games,Hutter Trade GmbH + Co KG,Morapiaf,Oliphante",5.96403,149,Card Game,,,6.280169733009282
4,120,10,3,120,Catan Histories: Struggle for Rome,120,2006,Tanja Donner,"Ancient,Civilization",Klaus Teuber,no,"999 Games,Competo / Marektoy,Filosofia Éditions,Giochi Uniti,KOSMOS,Mayfair Games,Zvezda",6.46825,1212,Ancient,Civilization,,6.440834513272795
5,40,10,3,40,Relikt,40,2006,Michael Menzel,"Card Game,Exploration",Rüdiger Dorn,no,AMIGO Spiel + Freizeit GmbH,5.99471,393,Card Game,Exploration,,6.2072908361959955
10,120,13,2,60,Tannhäuser,120,2007,Didier Poli,"Fantasy,Fighting,Horror,Miniatures,Science Fiction,Spies/Secret Agents,Wargame,World War I","William Grosselin,Didier Poli",yes,"Edge Entertainment,Fantasy Flight Games,Giochi Uniti,Heidelberger Spieleverlag,Nexus,Pro Ludo,Take On You",6.48006,2775,Fantasy,Fighting,"Horror,Miniatures,Science Fiction,Spies/Secret Agents,Wargame,World War I",6.463925553197869
2,120,12,2,120,Richard III: The Wars of the Roses,120,2009,"Tom Dalgliesh,Mark Mahaffey,Leona Preston","Civil War,Medieval,Wargame","Tom Dalgliesh,Jerry Taylor",no,Columbia Games,7.45974,753,Civil War,Medieval,Wargame,7.026635200896267
4,180,13,2,180,Merchants & Marauders,180,2010,"Ben Nelson,Chris Quilliams","Adventure,Nautical,Pirates,Transportation","Kasper Aagaard,Christian Marcussen",yes,"Asmodee,Asterion Press,Conclave Editora,Filosofia Éditions,Pegasus Spiele,REBEL.pl,White Goblin Games,Z-Man Games",7.45101,9596,Adventure,Nautical,"Pirates,Transportation",7.397690337432947
6,45,10,1,45,Take it to the Limit!,45,2006,Franz Vohwinkel,Abstract Strategy,Peter Burley,no,Burley Games,6.84114,360,Abstract Strategy,,,6.56976754270119
5,60,0,3,60,New York Central,60,2006,unknown,"Card Game,Trains","Hanno Kuhn,Wilfried Kuhn",no,Winsome Games,6.43197,61,Card Game,Trains,,6.380641455834267
6,75,10,2,75,Dampfross 2,75,1985,unknown,"Racing,Trains",David G. Watts,no,Schmidt Spiele,7.106,50,Racing,Trains,,6.4408903394964065
1,30,8,1,30,Bowling Solitaire,30,1969,unknown,"Card Game,Print & Play,Sports",Sid Sackson,no,"Dover Publications,dtv (Deutscher Taschenbuch Verlag),Hugendubel Verlag,Hutchinson,Random House, Inc.,RBA Libros S.A.",6.63919,160,Card Game,Print & Play,Sports,6.438575888974278
5,180,14,3,180,18TN,180,2006,unknown,"Economic,Trains,Transportation",Mark Derrick,no,"Deep Thought Games, LLC",6.82308,52,Economic,Trains,Transportation,6.416648273048955
5,80,10,2,80,Salamanca,80,2006,unknown,Medieval,Stefan Dorra,no,Zoch Verlag,6.15491,288,Medieval,,,6.294167216653584
5,60,12,2,60,Vampire: Dark Influences,60,2006,"Gerald Brom,Avery Butterworth,Shane Coppage,Marko Djurdjević,Travis Ingram,Vince Locke,Roberto Marchesi,Mark A. Nelson,Torstein Nordstrand,Michael Phillippi,Jeff Rebner,Jean-Sebastien Rossbach,Andrew Trabbold,UDON,Cyril Van Der Haegen,Cathy Wilkins","Card Game,Horror","Michael Miller (I),David Raabe",no,White Wolf Publishing (White Wolf),5.37543,267,Card Game,Horror,,6.0266355889478795
2,60,10,2,60,BattleLore,60,2006,"Miguel Coimbra,Cyrille Daujean,Julien Delval,Nicolas Fructus,Christophe Madura","Fantasy,Medieval,Miniatures,Wargame",Richard Borg,yes,"Days of Wonder,Fantasy Flight Games",7.40413,8626,Fantasy,Medieval,"Miniatures,Wargame",7.3477114909843335
4,45,10,3,45,UR,45,2006,Mariano Iannelli,"Abstract Strategy,Civilization",Paolo Mori,no,"Rio Grande Games,What's Your Game?",6.52638,896,Abstract Strategy,Civilization,,6.471938514844571
5,25,12,2,25,Der Dativ ist dem Genitiv sein Tod,25,2006,Claus Stephan,"Educational,Trivia,Word Game","Markus Reichert,Barbara Schmidts",no,KOSMOS,4.37368,57,Educational,Trivia,Word Game,6.169639940256775
4,30,8,2,30,Balance Duels,30,2005,unknown,"Abstract Strategy,Action / Dexterity",Bum van Willigen,no,Balance Games,6.21929,127,Abstract Strategy,Action / Dexterity,,6.342965736400356
2,30,8,2,30,Summertime,30,2006,Tanja Donner,Card Game,"Inka Brand,Markus Brand",no,KOSMOS,5.65513,117,Card Game,,,6.237990108141043
6,60,8,2,60,Alhambra: The Dice Game,60,2006,Jo Hartwig,"Arabian,Dice",Dirk Henn,no,Queen Games,6.17824,932,Arabian,Dice,,6.24672441810267
2,360,12,2,360,A Fatal Attraction: The Gallipoli Campaign,360,2007,Craig Grando,"Nautical,Wargame,World War I",Paul Rohrbaugh,no,"Against the Odds,LPS, Inc.",6.51017,59,Nautical,Wargame,World War I,6.388711478932064
4,10,5,2,10,Trötofant,10,2005,Martina Leykamm,"Action / Dexterity,Animals,Children's Game",Roberto Fraga,no,HABA - Habermaaß GmbH,6.89017,117,Action / Dexterity,Animals,Children's Game,6.472187320458709
5,75,10,2,45,Notre Dame,75,2007,Harald Lieske,"Economic,Renaissance",Stefan Feld,yes,"alea,Ravensburger Spieleverlag GmbH,Filosofia Éditions,Rio Grande Games",7.39609,9905,Economic,Renaissance,,7.346992901174726
5,30,8,3,30,Mozaika,30,2006,Michał J. Zieliński,"Abstract Strategy,Ancient",Adam Kałuża,no,"(Web published),Kuźnia Gier",5.62198,91,Abstract Strategy,Ancient,,6.258527693270767
4,45,8,2,45,Metropolys,45,2008,Mathieu Leyssenne,City Building,Sébastien Pauchon,yes,"HUCH! & friends,Quined White Goblin Games,Rio Grande Games,Ystari Games",7.03973,3584,City Building,,,6.958271794006617
6,15,8,2,15,Spicy Farkel,15,2006,unknown,"Dice,Math",(Uncredited),no,"Legendary Games, Inc.",5.96038,53,Dice,Math,,6.334701314146516
5,45,10,2,45,If Wishes Were Fishes!,45,2007,Christof Tisch,Animals,"Michael Adams,Peter Sarrett",no,Rio Grande Games,6.52681,1071,Animals,,,6.478296115036934
4,60,12,3,60,Walhalla,60,2006,Claus Stephan,"Fighting,Medieval,Mythology,Nautical",Alessandro Zucchini,no,AMIGO Spiel + Freizeit GmbH,6.38229,327,Fighting,Medieval,"Mythology,Nautical",6.377507275360367
4,240,12,2,240,Through the Ages: A Story of Civilization,240,2006,"Richard Cortes,Paul Niemeyer","City Building,Civilization,Economic",Vlaada Chvátil,yes,"Czech Board Games,Czech Games Edition,DiceTree Games,Eagle-Gryphon Games,HomoLudicus,IELLO,MINDOK,Pegasus Spiele,Portal Games,Raven Distribution,REBEL.pl,Wargames Club Publishing",8.09024,15337,City Building,Civilization,Economic,8.036067472799333
8,120,12,2,120,Lords of the Spanish Main,120,2006,Phil Eklund,"Economic,Negotiation,Pirates",Phil Eklund,no,Sierra Madre Games,6.63548,62,Economic,Negotiation,Pirates,6.403184068902178
5,15,6,3,15,Mmm ... Brains!,15,2006,Dave Aikins,"Dice,Horror,Zombies",Reiner Knizia,no,"Twilight Creations, Inc.",5.34716,370,Dice,Horror,Zombies,5.937515961750601
4,120,10,2,120,Kasl,120,2006,unknown,"Medieval,Territory Building,Wargame",Marc Beaudoin,no,Magma Éditions,5.859,50,Medieval,Territory Building,Wargame,6.3275267031327695
4,60,10,2,60,Arkadia,60,2006,"Michael Menzel,Walter Pepperle",City Building,Rüdiger Dorn,no,"Ravensburger Spieleverlag GmbH,Rio Grande Games",6.95089,3743,City Building,,,6.882953324704932
4,45,6,2,45,Qwirkle,45,2006,unknown,Abstract Strategy,Susan McKinley Ross,yes,"MindWare,999 Games,ADC Blackfire Entertainment,Compaya.hu - Gamer Café Kft.,Competo / Marektoy,Corfix,cutia.ro,Éveil & Jeux,G3,GoKids 玩樂小子,Green Board Game Co.,IELLO,Lúdilo,Outset Media,Productief BV,Schmidt Spiele",6.81855,10373,Abstract Strategy,,,6.798124605603148
5,90,10,2,90,Khronos,90,2006,"Jean-Claude Adelmand,Geoffrey Stepourenko","City Building,Fantasy,Medieval,Territory Building","Arnaud Urbon,Ludovic Vialla",no,"Matagot,Boosterbox.nl,Edge Entertainment,Heidelberger Spieleverlag,Korea Boardgames co., Ltd.,Rio Grande Games",6.38996,1600,City Building,Fantasy,"Medieval,Territory Building",6.386250327010963
6,90,10,2,90,Formidable Foes,90,2006,"Lars-Arne ""Maura"" Kalusky","Exploration,Fantasy,Fighting",Friedemann Friese,no,"2F-Spiele,Rio Grande Games",5.54855,428,Exploration,Fantasy,Fighting,5.9935011710377415
4,35,10,1,35,Fragile,35,2006,Czarnè,Abstract Strategy,Czarnè,no,LudoArt Verlag,6.36587,122,Abstract Strategy,,,6.372710332352128
3,15,10,1,15,Chopstick Dexterity MegaChallenge 3000,15,2006,Scott Starkey,"Action / Dexterity,Real-time",Greg Lam,no,"Mayday Games,Pair-of-Dice Games",6.32715,361,Action / Dexterity,Real-time,,6.3545770461359155
2,120,12,2,60,Lock 'n Load Tactical: Day of Heroes,120,2008,"Tom Herrschaft,Blackwell Hird,David Julien","Modern Warfare,Wargame","Tom Herrschaft,Jeff Lewis,Mark H. Walker",yes,"Lock 'n Load Publishing, LLC.",7.67276,257,Modern Warfare,Wargame,,6.815177023412184
2,90,12,2,90,World at War: Eisenbach Gap,90,2007,"Olivier Revenu,Marc von Martial","Modern Warfare,Wargame","Jim Snyder,Mark H. Walker",yes,"Lock 'n Load Publishing, LLC.",7.50052,618,Modern Warfare,Wargame,,6.9968792904499315
4,15,5,2,10,Trüffel-Schnüffel,15,2006,Ulrike Fischer,"Action / Dexterity,Children's Game,Memory",Markus Nikisch,no,HABA - Habermaaß GmbH,5.9249,55,Action / Dexterity,Children's Game,Memory,6.329836372473916
4,20,4,2,20,Zoff im Hühnerhof,20,2006,Sabine Kraushaar,"Action / Dexterity,Animals,Children's Game,Farming",Marco Teubner,no,HABA - Habermaaß GmbH,6.43618,76,Action / Dexterity,Animals,"Children's Game,Farming",6.3825336227830265
30,240,12,5,240,Long Live the King,240,2006,unknown,"Medieval,Murder/Mystery,Negotiation","Dale Cook,John Dashler,Mark Rein•Hagen,Stewart Wieck",no,White Wolf Publishing (White Wolf),6.58217,115,Medieval,Murder/Mystery,Negotiation,6.413234531256949
6,40,10,2,40,Astoria,40,2006,Guillaume Messager,"Fantasy,Medical",Christophe Finas,no,Role et Strategie Editions,5.95735,102,Fantasy,Medical,,6.303719911500039
2,240,12,2,240,"Elusive Victory: The Air War over the Suez Canal, 1967-1973",240,2009,"Lee Brimmicombe-Wood,Nicolás Eskubi,Rodger B. MacGowan,Philip A. Markgraf","Aviation / Flight,Modern Warfare,Wargame",Terry Simo,no,GMT Games,7.90372,129,Aviation / Flight,Modern Warfare,Wargame,6.688027928017526
2,60,12,2,60,Axis & Allies Naval Miniatures: War at Sea,60,2007,"Langdon Foss,Keven Smith","Collectible Components,Dice,Miniatures,Nautical,Wargame,World War II","Richard Baker,Mike Elliott",yes,Avalon Hill (Hasbro),6.98479,679,Collectible Components,Dice,"Miniatures,Nautical,Wargame,World War II",6.725922049807484
18,30,10,8,30,The Werewolves of Miller's Hollow,30,2001,Alexios Tjoyas,"Bluffing,Deduction,Horror,Murder/Mystery,Party Game","Philippe des Pallières,Hervé Marly",yes,"999 Games,Asmodee,Asterion Press,Crómola,förlAgo AB,Granna,Lui-même,Morapiaf,Swan Panasia Co., Ltd.",6.87593,7090,Bluffing,Deduction,"Horror,Murder/Mystery,Party Game",6.842889774271809
5,45,8,2,45,Cartagena 2. The Pirate's Nest,45,2006,Christoph Clasen,"Pirates,Racing",Leo Colovini,no,"Corfix,Nilco S.A.,Rio Grande Games,Venice Connection,Winning Moves Germany",6.47288,823,Pirates,Racing,,6.435653761695406
2,180,12,2,180,Kingdom of Heaven: The Crusader States 1097-1291,180,2012,"Nicolás Eskubi,Mark Mahaffey","Arabian,Medieval,Religious,Wargame",Scott de Brestian,no,Multi-Man Publishing,7.69296,234,Arabian,Medieval,"Religious,Wargame",6.794744314336545
30,30,12,5,30,Do You Worship Cthulhu?,30,2006,Ron Spencer,"Bluffing,Card Game,Horror,Murder/Mystery,Negotiation,Party Game","David Huston,Jon Huston",no,"Toy Vault, Inc.",5.76204,137,Bluffing,Card Game,"Horror,Murder/Mystery,Negotiation,Party Game",6.242683150271622
6,60,12,2,60,Trivial Pursuit: Genus Edicion II (Spain),60,1999,unknown,"Party Game,Trivia",(Uncredited),no,"Hasbro,Horn Abbot Ltd.,Parker Brothers",5.84811,53,Party Game,Trivia,,6.323941259896968
4,30,10,3,30,Origin of Failing Water,30,2005,"Reina Asada,ＡＲＩ",Card Game,Takuya Saeki,no,"Game Field  (II),Japon Brand",5.61429,70,Card Game,,,6.281035064426357
6,240,12,3,240,Galactic Destiny,240,2007,"Marcel Chenier,Tristan Noone,Richard Pulis,Wayne Pulis","Card Game,Negotiation,Political,Science Fiction,Territory Building","Jonathan Mauro,Elegwen O'Maoileoin,Richard Pulis,Wayne Pulis",no,Golden Laurel Entertainment,6.2386,136,Card Game,Negotiation,"Political,Science Fiction,Territory Building",6.345344790445005
5,20,8,2,20,Julchen und die Monster,20,2006,Marcel-André Casasola Merkle,"Card Game,Horror,Humor,Memory",Marcel-André Casasola Merkle,no,"Casasola,New Games Order, LLC",5.92647,85,Card Game,Horror,"Humor,Memory",6.309298524312861
8,40,10,4,20,The Castle of the Devil,40,2010,"Eckhard Freytag,Lukas Zach","Bluffing,Card Game,Deduction,Fighting,Party Game","Michael Palm,Lukas Zach",no,"dV Giochi,Arclight,Edge Entertainment,Swan Panasia Co., Ltd.",6.49206,2044,Bluffing,Card Game,"Deduction,Fighting,Party Game",6.468930946038924
12,60,8,2,60,Scene It? Marvel Deluxe,60,2006,unknown,"Comic Book / Strip,Trivia",(Uncredited),no,"Screenlife, LLC",5.60377,53,Comic Book / Strip,Trivia,,6.3005235022116155
4,45,16,2,45,Banzai,45,2006,unknown,Party Game,Gary McGrew,no,"Screenlife, LLC",4.86154,65,Party Game,,,6.200335905704467
2,360,12,2,360,Victory at Sea,360,2006,"Sherard Jackson,Danilo Moretti,Mike Mumah,Chris Quilliams","Miniatures,Nautical,Wargame,World War II",Matthew Sprange,yes,Mongoose Publishing,6.75413,109,Miniatures,Nautical,"Wargame,World War II",6.4423478763924855
2,45,10,2,45,Kannibohne,45,2006,Marcel-André Casasola Merkle,"Card Game,Humor",Uwe Rosenberg,no,Lookout Games,6.46471,51,Card Game,Humor,,6.382740284433799
2,240,12,2,240,Drive on Moscow,240,2007,"Nicolás Eskubi,Joe Youst","Wargame,World War II","Ty Bomba,Joseph Miranda",no,Decision Games (I),6.91587,63,Wargame,World War II,,6.434972463095956
99,5,8,1,5,Tumba,5,2006,unknown,Action / Dexterity,"Noel Donegan,Luz Java",no,"Flair Games,Fundex",5.59123,57,Action / Dexterity,,,6.294236618892322
4,60,12,2,60,Sid Meier's Civilization: The Card Game,60,2006,unknown,"Card Game,Civilization,Video Game Theme","Soren Johnson,Sid Meier",no,"2K Games, Inc.",6.02054,224,Card Game,Civilization,Video Game Theme,6.264904208180972
15,45,14,2,45,Black Stories 3,45,2006,Bernhard Skopnik,"Card Game,Deduction,Horror,Humor,Murder/Mystery,Party Game",Holger Bösch,no,"G3,Gen-X Games,Kaissa Chess & Games,Kikigagne?,Magazzini Salani,MINDOK,moses. Verlag GmbH,Story Factory",6.18962,293,Card Game,Deduction,"Horror,Humor,Murder/Mystery,Party Game",6.30611393029385
6,240,12,2,240,Twilight Imperium (second edition),240,2000,Christian T. Petersen,"Civilization,Negotiation,Political,Science Fiction,Space Exploration,Wargame",Christian T. Petersen,yes,Fantasy Flight Games,6.9383,460,Civilization,Negotiation,"Political,Science Fiction,Space Exploration,Wargame",6.644591340336482
5,20,8,2,20,Im Bann der Pyramide,20,2006,Alexander Jung,"Adventure,Card Game",Wolfgang Kramer,no,"Adlung-Spiele,Schmidt Spiele",5.70726,124,Adventure,Card Game,,6.241810780004846
4,40,0,2,40,Dschingis Khan: Bewegung an der Großen Mauer,40,2006,unknown,Abstract Strategy,Leo Colovini,no,Winning Moves Germany,5.13958,72,Abstract Strategy,,,6.218950081683607
10,30,10,3,30,Koala,30,2006,Studio Mattigatti,Card Game,"Matteo Cortini,Leonardo Moretti",no,"ABACUSSPIELE,Red Glove",5.114,50,Card Game,,,6.259799430405497
4,20,6,2,20,Gezanke auf der Planke!,20,2006,"Vincent Chaix,Claus Stephan",Pirates,Dominique Ehrhard,no,"Piatnik,Winning Moves France,Winning Moves Germany",4.51567,67,Pirates,,,6.154743521557361
4,30,6,2,30,Secrets of the Sea,30,2006,Johann Brandstetter,"Adventure,Children's Game",Reiner Knizia,no,"Playroom Entertainment,Schmidt Spiele",6.0784,113,Adventure,Children's Game,,6.319818738536743
2,30,6,2,30,Pirates on the High Seas,30,2006,"Walter Pepperle,Franz Vohwinkel","Children's Game,Nautical,Pirates","Kinetic,KniffDesign",no,Ravensburger Spieleverlag GmbH,6.75775,142,Children's Game,Nautical,Pirates,6.459174745674491
6,180,8,2,180,Monopoly: Spanish,180,1985,unknown,"Economic,Negotiation",(Uncredited),no,"Borras Plana S.A.,Hasbro,Parker Brothers",5.1817,53,Economic,Negotiation,,6.2600719470579085
4,45,12,2,45,Faerie Tales,45,2006,"Alberto Bontempi,Christophe Madura","Adventure,Bluffing,Exploration,Fantasy,Fighting,Medieval,Memory",Christophe Boelinger,no,"Asmodee,Hazgaard Editions,Rose & Poison",5.92297,148,Adventure,Bluffing,"Exploration,Fantasy,Fighting,Medieval,Memory",6.271279701733061
5,90,12,3,90,Midgard: Das Brettspiel,90,2007,"Swen Papenbrock,Lisa Wilkens","Adventure,Fantasy",Lutz Stepponat,yes,Phantastische-Spielewelten,6.80457,69,Adventure,Fantasy,,6.426546602325173
6,30,6,2,30,Die Drachenbändiger von Zavandor,30,2006,"Klemens Franz,Cyril Saint Blancat","Card Game,Fighting",Hanno Girke,no,Lookout Games,5.01091,55,Card Game,Fighting,,6.23926078688833
4,20,10,1,20,Deal or No Deal: Electronic Game,20,2006,unknown,"Electronic,Movies / TV / Radio theme",(Uncredited),no,"(Unknown),Alga,Drumond Park Ltd.,Editrice Giochi,Giochi Preziosi,Irwin Toy Ltd.,Jumbo,TF1 Games",4.35424,59,Electronic,Movies / TV / Radio theme,,6.1611625164991475
2,45,11,2,45,Dungeon Twister Collectors Box,45,2006,"Eric Bourgier,Thierry Masson,Wayne Reynolds","Adventure,Exploration,Fantasy,Fighting,Maze,Miniatures",Christophe Boelinger,yes,"Asmodee,Pro Ludo",7.6913,92,Adventure,Exploration,"Fantasy,Fighting,Maze,Miniatures",6.579035957302405
2,45,12,2,45,Tavern,45,2006,Thomas Jansen,"Card Game,Fantasy,Humor",Thomas Jansen,no,"Elven Ear Games,Vendetta",6.4566,53,Card Game,Fantasy,Humor,6.382259469661887
30,20,10,4,20,Monstermaler,20,2006,"Michael Menzel,Marcel-André Casasola Merkle",Party Game,"Friedemann Friese,Marcel-André Casasola Merkle,Andrea Meyer",no,"2F-Spiele,BeWitched Spiele,Casasola,Editorial Dos Pasos,Kikigagne?,New Games Order, LLC,Schmidt Spiele",6.30355,197,Party Game,,,6.3543601674648835
2,60,0,2,60,Affentennis,60,2006,unknown,"Action / Dexterity,Sports",Jürgen Kohl,yes,Braunkohl Verlag,7.17751,185,Action / Dexterity,Sports,,6.591283265289086
6,20,10,2,20,Ausgerechnet Uppsala,20,2006,"Daniele Barletta,Sabine Kondirolli,Volker Maas","Bluffing,Educational,Trivia","Bernhard Lach,Uwe Rapp",no,"Ajax Games,dV Giochi,Gém Klub Kft.,Granna,HUCH! & friends,KADABRA,MINDOK,Zvezda",6.57366,243,Bluffing,Educational,Trivia,6.439554598550503
5,40,8,2,40,Claim It!,40,2006,Mike Raabe,"American West,Dice",Kris Gould,no,Wattsalpoag Games,6.16853,231,American West,Dice,,6.309329845038335
8,120,8,2,120,Monopoly: Euro,120,2000,unknown,"Economic,Negotiation",(Uncredited),no,"Hasbro,Parker Brothers",5.01391,115,Economic,Negotiation,,6.119982661338249
5,45,10,3,45,Fruit Fair,45,2008,"Quinton Hoover,Mike Raabe",Farming,Kris Gould,no,Wattsalpoag Games,6.09971,118,Farming,,,6.321934412173176
6,15,6,2,15,Manymals,15,2006,Peter Braun,"Animals,Card Game,Children's Game,Educational,Real-time",Bernhard Naegele,no,"Adlung-Spiele,Lucrum Games",6.30714,84,Animals,Card Game,"Children's Game,Educational,Real-time",6.364707956717505
2,20,8,2,20,Pick & Pack,20,2007,Régis Moulun,Abstract Strategy,Simon Hunt,no,"YOKA Games,Z-Man Games",6.5262,656,Abstract Strategy,,,6.460533639033757
2,120,12,2,120,A las Barricadas!,120,2006,Nicolás Eskubi,Wargame,"Juan Carlos Cebrián,Nicolás Eskubi",yes,War Storm Series,7.08561,66,Wargame,,,6.457314393503575
6,30,6,2,30,WeyKick On Ice,30,2005,unknown,"Action / Dexterity,Sports",Ulrich Weyel,no,Weykick.de,7.36111,54,Action / Dexterity,Sports,,6.470558893001848
6,45,10,3,45,Nomads of Arabia: The Wandering Herds Game,45,2006,Mike Raabe,"Arabian,Economic",Kris Gould,no,Wattsalpoag Games,6.07438,80,Arabian,Economic,,6.333000149522454
14,15,10,4,15,LovePigs (Porcellini),15,2007,Angelo Porazzi,"Animals,Card Game,Deduction,Humor,Party Game",Angelo Porazzi,no,Post  Scriptum,6.39732,56,Animals,Card Game,"Deduction,Humor,Party Game",6.376689940149323
4,360,12,2,360,Clash of Monarchs,360,2008,"Rodger B. MacGowan,Mark Mahaffey,Mark Simonitch","Age of Reason,Wargame",Bob Kalinowski,no,GMT Games,7.12491,289,Age of Reason,Wargame,,6.6492885636540215
